GNBM-473-MONOMER	GNBM-473		Putative cytochrome C-type biogenesis protein	
GNBM-2641-MONOMER	GNBM-2641		Dipeptide transport ATP-binding protein DppD (TC 3.A.1.5.2)	
GNBM-576-MONOMER	GNBM-576		Transcriptional regulator, LysR family	
GNBM-3656-MONOMER	GNBM-3656		Xaa-Pro dipeptidase PepQ	
GNBM-1811-MONOMER	GNBM-1811		Cytochrome d ubiquinol oxidase subunit II	
GNBM-1697-MONOMER	GNBM-1697		Ribonuclease I precursor	
GNBM-3621-MONOMER	GNBM-3621		Probable transmembrane protein	
GNBM-2190-MONOMER	GNBM-2190		PTS system, mannitol-specific IIC component	
GNBM-2852-MONOMER	GNBM-2852		FIG00638104: hypothetical protein	
GNBM-88-MONOMER	GNBM-88		FIG00638960: hypothetical protein	
GNBM-2647-MONOMER	GNBM-2647		hypothetical protein	
GNBM-936-MONOMER	GNBM-936		hypothetical protein	
GNBM-2481-MONOMER	GNBM-2481		Outer membrane lipoprotein LolB	
GNBM-4358-MONOMER	GNBM-4358		Large-conductance mechanosensitive channel	
GNBM-1940-MONOMER	GNBM-1940		23S rRNA (Uracil-5-)-methyltransferase rumB	
GNBM-3724-MONOMER	GNBM-3724		Transposase	
GNBM-3594-MONOMER	GNBM-3594		Possible exported protein	
GNBM-2819-MONOMER	GNBM-2819		Trehalose operon transcriptional repressor	
GNBM-421-MONOMER	GNBM-421		Acetyltransferase YpeA	
GNBM-527-MONOMER	GNBM-527		Putative sensor-like histidine kinase YfhK	
GNBM-3850-MONOMER	GNBM-3850		FIG00639065: hypothetical protein	
GNBM-1669-MONOMER	GNBM-1669		TonB-dependent receptor; Outer membrane receptor for ferric enterobactin and colicins B, D	
GNBM-358-MONOMER	GNBM-358		Hybrid sensory histidine kinase in two-component regulatory system with EvgA	
GNBM-3043-MONOMER	GNBM-3043		Putative inner membrane protein YqgA	
GNBM-3960-MONOMER	GNBM-3960		hypothetical protein	
GNBM-4737-MONOMER	GNBM-4737		Mobile element protein	
GNBM-4857-MONOMER	GNBM-4857		Uncharacterized protein YeeW	
GNBM-4245-MONOMER	GNBM-4245		ATP-dependent helicase HrpA	
GNBM-1643-MONOMER	GNBM-1643		Putative membrane-bound metal-dependent hydrolases	
GNBM-1591-MONOMER	GNBM-1591		FIG000557: hypothetical protein co-occurring with RecR	
GNBM-1791-MONOMER	GNBM-1791		Allophanate hydrolase 2 subunit 1	
GNBM-464-MONOMER	GNBM-464		Arsenate reductase	
GNBM-4186-MONOMER	GNBM-4186		Signal recognition particle, subunit Ffh SRP54 (TC 3.A.5.1.1)	
GNBM-3874-MONOMER	GNBM-3874		Spermidine Putrescine ABC transporter permease component potC (TC_3.A.1.11.1)	
GNBM-4002-MONOMER	GNBM-4002		putative exported protein	
GNBM-3219-MONOMER	GNBM-3219		Putative inner membrane protein	
GNBM-433-MONOMER	GNBM-433		Acetaldehyde dehydrogenase, ethanolamine utilization cluster	
GNBM-1577-MONOMER	GNBM-1577		Uncharacterized protein ylaB	
GNBM-83-MONOMER	GNBM-83		Scaffold protein for [4Fe-4S] cluster assembly ApbC, MRP-like	
GNBM-555-MONOMER	GNBM-555		FIG00637884: hypothetical protein	
GNBM-1754-MONOMER	GNBM-1754		Glucosamine-6-phosphate deaminase	
GNBM-386-MONOMER	GNBM-386		FIG00638717: hypothetical protein	
GNBM-2213-MONOMER	GNBM-2213		ADP-heptose--lipooligosaccharide heptosyltransferase II	
GNBM-3474-MONOMER	GNBM-3474		Glutamate 5-kinase	
GNBM-1267-MONOMER	GNBM-1267		Undecaprenyl-diphosphatase	
GNBM-3945-MONOMER	GNBM-3945		Lipid A biosynthesis lauroyl acyltransferase	
GNBM-379-MONOMER	GNBM-379		Nucleoside permease NupC	
GNBM-503-MONOMER	GNBM-503		hypothetical protein	
GNBM-3653-MONOMER	GNBM-3653		NAD(P)H-flavin reductase	
GNBM-454-MONOMER	GNBM-454		Phospholipase/carboxylesterase family protein	
GNBM-4312-MONOMER	GNBM-4312		Bacterioferritin-associated ferredoxin	
GNBM-296-MONOMER	GNBM-296		Putative S-transferase	
GNBM-4748-MONOMER	GNBM-4748		FIG00638000: hypothetical protein	
GNBM-4816-MONOMER	GNBM-4816		RelE/StbE replicon stabilization toxin	
GNBM-1287-MONOMER	GNBM-1287		Evolved beta-D-galactosidase transcriptional repressor	
GNBM-355-MONOMER	GNBM-355		Inner membrane component of tripartite multidrug resistance system	
GNBM-2991-MONOMER	GNBM-2991		Methylmalonyl-CoA mutase	
GNBM-410-MONOMER	GNBM-410		Sulfate and thiosulfate import ATP-binding protein CysA	
GNBM-3922-MONOMER	GNBM-3922		Flagellar basal-body rod modification protein FlgD	
GNBM-4418-MONOMER	GNBM-4418		galactoside O-acetyltransferase	
GNBM-930-MONOMER	GNBM-930		hypothetical protein	
GNBM-3270-MONOMER	GNBM-3270		FIG01045643: hypothetical protein	
GNBM-744-MONOMER	GNBM-744		Glutathione peroxidase	
GNBM-425-MONOMER	GNBM-425		Ethanolamine utilization polyhedral-body-like protein EutK	
GNBM-897-MONOMER	GNBM-897		Zinc ABC transporter, periplasmic-binding protein ZnuA	
GNBM-2423-MONOMER	GNBM-2423		FIG00638962: hypothetical protein	
GNBM-929-MONOMER	GNBM-929		Phage terminase, large subunit	
GNBM-1351-MONOMER	GNBM-1351		Galactosamine-6-phosphate isomerase (galactosamine-6-phosphate deaminase)	
GNBM-1347-MONOMER	GNBM-1347		Tagatose 1,6-bisphosphate aldolase	
GNBM-434-MONOMER	GNBM-434		Ethanolamine utilization polyhedral-body-like protein EutN	
GNBM-653-MONOMER	GNBM-653		Adenosine deaminase	
GNBM-847-MONOMER	GNBM-847		FIG01046632: hypothetical protein	
GNBM-3886-MONOMER	GNBM-3886		Putative outer membrane protein	
GNBM-3617-MONOMER	GNBM-3617		FIG00640584: hypothetical protein	
GNBM-4581-MONOMER	GNBM-4581		hypothetical protein	
GNBM-1997-MONOMER	GNBM-1997		FIG004798: Putative cytoplasmic protein	
GNBM-1590-MONOMER	GNBM-1590		DNA polymerase III subunits gamma and tau	
GNBM-4068-MONOMER	GNBM-4068		COG0317: Guanosine polyphosphate pyrophosphohydrolases/synthetases	
GNBM-2257-MONOMER	GNBM-2257		Xyloside transporter XynT	
GNBM-116-MONOMER	GNBM-116		FIG00638799: hypothetical protein	
GNBM-4920-MONOMER	GNBM-4920		hypothetical protein	
GNBM-1086-MONOMER	GNBM-1086		FIG01220476: hypothetical protein	
GNBM-4665-MONOMER	GNBM-4665		Glycosyltransferase	
GNBM-2646-MONOMER	GNBM-2646		Formate dehydrogenase H	
GNBM-3336-MONOMER	GNBM-3336		FIG00638986: hypothetical protein	
GNBM-3419-MONOMER	GNBM-3419		Oligopeptidase A	
GNBM-917-MONOMER	GNBM-917		Putative phage protein	
GNBM-459-MONOMER	GNBM-459		Dihydrodipicolinate synthase	
GNBM-1776-MONOMER	GNBM-1776		Ornithine decarboxylase	
GNBM-279-MONOMER	GNBM-279		NADH-ubiquinone oxidoreductase chain H	
GNBM-1937-MONOMER	GNBM-1937		Putrescine transport system permease protein PotH (TC 3.A.1.11.2)	
GNBM-1924-MONOMER	GNBM-1924		FIG00639076: hypothetical protein	
GNBM-1975-MONOMER	GNBM-1975		FIG065221: Holliday junction DNA helicase	
GNBM-654-MONOMER	GNBM-654		L-arabinose 1-dehydrogenase	
GNBM-4633-MONOMER	GNBM-4633		Citrate:6-N-acetyl-6-N-hydroxy-L-lysine ligase,alpha subunit	
GNBM-826-MONOMER	GNBM-826		Transcriptional regulator, AraC family	
GNBM-830-MONOMER	GNBM-830		FIG00638308: hypothetical protein	
GNBM-1926-MONOMER	GNBM-1926		Putative transport protein/putative regulator	
GNBM-2426-MONOMER	GNBM-2426		FIG00638909: hypothetical protein	
GNBM-4020-MONOMER	GNBM-4020		FIG00638522: hypothetical protein	
GNBM-253-MONOMER	GNBM-253		Polymyxin resistance protein ArnC, glycosyl transferase	
GNBM-3454-MONOMER	GNBM-3454		Mobile element protein	
GNBM-2669-MONOMER	GNBM-2669		PhnI protein	
GNBM-2990-MONOMER	GNBM-2990		Chromosome initiation inhibitor	
GNBM-3668-MONOMER	GNBM-3668		Lysine decarboxylase 2, constitutive	
GNBM-3152-MONOMER	GNBM-3152		RNA methyltransferase, TrmH family, group 1	
GNBM-4457-MONOMER	GNBM-4457		FIG00641706: hypothetical protein	
GNBM-2111-MONOMER	GNBM-2111		Inner membrane metabolite transport protein YhjE	
GNBM-3577-MONOMER	GNBM-3577		WzxE protein	
GNBM-1828-MONOMER	GNBM-1828		Quinolinate synthetase	
GNBM-3439-MONOMER	GNBM-3439		Membrane transporter HdeD, H-NS repressed	
GNBM-4164-MONOMER	GNBM-4164		Formate dehydrogenase O beta subunit	
GNBM-3037-MONOMER	GNBM-3037		tRNA (guanine46-N7-)-methyltransferase	
GNBM-1704-MONOMER	GNBM-1704		[Citrate [pro-3S]-lyase] ligase	
GNBM-3183-MONOMER	GNBM-3183		5'-nucleotidase YjjG	
GNBM-394-MONOMER	GNBM-394		Xanthosine phosphorylase	
GNBM-39-MONOMER	GNBM-39		FIG00639031: hypothetical protein	
GNBM-1076-MONOMER	GNBM-1076		hypothetical protein	
GNBM-4547-MONOMER	GNBM-4547		Thiazole biosynthesis protein ThiH	
GNBM-199-MONOMER	GNBM-199		ABC transporter involved in cytochrome c biogenesis, ATPase component CcmA	
GNBM-3140-MONOMER	GNBM-3140		FIG00638537: hypothetical protein	
GNBM-3024-MONOMER	GNBM-3024		UPF0301 protein YqgE	
GNBM-2164-MONOMER	GNBM-2164		Xylose activator XylR (AraC family)	
GNBM-430-MONOMER	GNBM-430		Ethanolamine permease	
GNBM-1130-MONOMER	GNBM-1130		Inorganic pyrophosphatase/exopolyphosphatase	
GNBM-181-MONOMER	GNBM-181		Phage major capsid protein	
GNBM-1361-MONOMER	GNBM-1361		FIG002208: Acetyltransferase	
GNBM-1908-MONOMER	GNBM-1908		Molybdopterin biosynthesis protein MoeA	
GNBM-4663-MONOMER	GNBM-4663		YeeV toxin protein	
GNBM-100-MONOMER	GNBM-100		Osmoprotectant ABC transporter permease protein YehY	
GNBM-710-MONOMER	GNBM-710		major outer membrane lipoprotein	
GNBM-1282-MONOMER	GNBM-1282		Transcriptional regulator, PadR family	
GNBM-3174-MONOMER	GNBM-3174		Deoxyribose-phosphate aldolase	
GNBM-4585-MONOMER	GNBM-4585		L-fuculose phosphate aldolase	
GNBM-4163-MONOMER	GNBM-4163		Formate dehydrogenase O alpha subunit	
GNBM-1813-MONOMER	GNBM-1813		Protein YbgE	
GNBM-1427-MONOMER	GNBM-1427		Stringent starvation protein A	
GNBM-4896-MONOMER	GNBM-4896		Mobile element protein	
GNBM-89-MONOMER	GNBM-89		FIG00765533: hypothetical protein	
GNBM-3792-MONOMER	GNBM-3792		Putative transport sensor protein	
GNBM-3028-MONOMER	GNBM-3028		Integral membrane protein YggT, involved in response to extracytoplasmic stress (osmotic shock)	
GNBM-809-MONOMER	GNBM-809		Putative aldolase YdjI	
GNBM-3106-MONOMER	GNBM-3106		Putative metabolite transport protein yaaU	
GNBM-2205-MONOMER	GNBM-2205		FIG136845: Rhodanese-related sulfurtransferase	
GNBM-1609-MONOMER	GNBM-1609		Putative activity regulator of membrane protease YbbK	
GNBM-2972-MONOMER	GNBM-2972		COG1272: Predicted membrane protein hemolysin III homolog	
GNBM-1398-MONOMER	GNBM-1398		Uncharacterized ABC transporter, auxiliary component YrbC	
GNBM-320-MONOMER	GNBM-320		Cell division protein	
GNBM-2503-MONOMER	GNBM-2503		3-oxoacyl-(acyl carrier protein) synthase	
GNBM-753-MONOMER	GNBM-753		Ankyrin-repeat protein A	
GNBM-4308-MONOMER	GNBM-4308		FIG00639457: hypothetical protein	
GNBM-2642-MONOMER	GNBM-2642		putative transporter, permease protein	
GNBM-3040-MONOMER	GNBM-3040		Membrane-bound lytic murein transglycosylase C precursor	
GNBM-4183-MONOMER	GNBM-4183		tRNA (Guanine37-N1)-methyltransferase	
GNBM-2335-MONOMER	GNBM-2335		Xanthine/uracil/thiamine/ascorbate permease family protein	
GNBM-2026-MONOMER	GNBM-2026		Paraquat-inducible protein B	
GNBM-2404-MONOMER	GNBM-2404		Phage minor tail protein	
GNBM-3615-MONOMER	GNBM-3615		Cof protein, HD superfamily hydrolase	
GNBM-3138-MONOMER	GNBM-3138		Chaperone protein DnaJ	
GNBM-4282-MONOMER	GNBM-4282		L-asparagine permease	
GNBM-84-MONOMER	GNBM-84		Methionyl-tRNA synthetase	
GNBM-3329-MONOMER	GNBM-3329		Transcriptional regulatory protein RtcR	
GNBM-564-MONOMER	GNBM-564		GALNS arylsulfatase regulator (Fe-S oxidoreductase)	
GNBM-1702-MONOMER	GNBM-1702		Citrate lyase beta chain	
GNBM-2067-MONOMER	GNBM-2067		DnaJ-class molecular chaperone CbpA	
GNBM-466-MONOMER	GNBM-466		Uracil permease	
GNBM-2851-MONOMER	GNBM-2851		putative transcription regulator	
GNBM-717-MONOMER	GNBM-717		Iron binding protein SufA for iron-sulfur cluster assembly	
GNBM-1471-MONOMER	GNBM-1471		Acriflavine resistance protein E (AcrE)	
GNBM-4654-MONOMER	GNBM-4654		Mobile element protein	
GNBM-2845-MONOMER	GNBM-2845		putative integrase	
GNBM-2254-MONOMER	GNBM-2254		PTS system, fructose-specific IIA component	
GNBM-1210-MONOMER	GNBM-1210		Hexuronate utilization operon transcriptional repressor ExuR	
GNBM-2735-MONOMER	GNBM-2735		3'-to-5' oligoribonuclease (orn)	
GNBM-1048-MONOMER	GNBM-1048		DNA-cytosine methyltransferase	
GNBM-2528-MONOMER	GNBM-2528		Oligopeptide transport ATP-binding protein OppF (TC 3.A.1.5.1)	
GNBM-2032-MONOMER	GNBM-2032		Cell division inhibitor	
GNBM-2181-MONOMER	GNBM-2181		Aldehyde dehydrogenase B	
GNBM-1097-MONOMER	GNBM-1097		iron aquisition yersiniabactin synthesis enzyme (YbtT,resembles thioesterases)	
GNBM-4736-MONOMER	GNBM-4736		IS1353 orf	
GNBM-3604-MONOMER	GNBM-3604		hypothetical protein	
GNBM-1509-MONOMER	GNBM-1509		Protein YkiA	
GNBM-3159-MONOMER	GNBM-3159		Phosphoglycerate mutase	
GNBM-1034-MONOMER	GNBM-1034		Flagellum-specific ATP synthase FliI	
GNBM-3539-MONOMER	GNBM-3539		Cytosine deaminase	
GNBM-3613-MONOMER	GNBM-3613		Homoserine/homoserine lactone efflux protein	
GNBM-185-MONOMER	GNBM-185		Putative terminase small subunit	
GNBM-2567-MONOMER	GNBM-2567		FIG00638067: hypothetical protein	
GNBM-1784-MONOMER	GNBM-1784		Potassium-transporting ATPase A chain	
GNBM-2313-MONOMER	GNBM-2313		Galactonate dehydratase	
GNBM-1240-MONOMER	GNBM-1240		Type I secretion outer membrane protein, TolC precursor	
GNBM-1236-MONOMER	GNBM-1236		Putative esterase, FIGfam005057	
GNBM-812-MONOMER	GNBM-812		Putative oxidoreductase YdjL	
GNBM-4713-MONOMER	GNBM-4713		FIG00639142: hypothetical protein	
GNBM-2564-MONOMER	GNBM-2564		Translation initiation factor SUI1-related protein	
GNBM-1629-MONOMER	GNBM-1629		Ureidoglycine aminohydrolase	
GNBM-3826-MONOMER	GNBM-3826		Maltose/maltodextrin transport ATP-binding protein MalK	
GNBM-2117-MONOMER	GNBM-2117		hypothetical protein	
GNBM-915-MONOMER	GNBM-915		Phage tail assembly protein	
GNBM-3901-MONOMER	GNBM-3901		Thymidylate kinase	
GNBM-4796-MONOMER	GNBM-4796		Protein RcsF	
GNBM-3506-MONOMER	GNBM-3506		Predicted L-lactate dehydrogenase, Fe-S oxidoreductase subunit YkgE	
GNBM-2218-MONOMER	GNBM-2218		Lipopolysaccharide core biosynthesis protein RfaY	
GNBM-2188-MONOMER	GNBM-2188		GTPase	
GNBM-3597-MONOMER	GNBM-3597		Diaminopimelate epimerase	
GNBM-4588-MONOMER	GNBM-4588		Gluconate permease, Bsu4004 homolog	
GNBM-4664-MONOMER	GNBM-4664		Mannose-1-phosphate guanylyltransferase (GDP)	
GNBM-982-MONOMER	GNBM-982		Flagellar motor rotation protein MotB	
GNBM-752-MONOMER	GNBM-752		Threonyl-tRNA synthetase	
GNBM-1321-MONOMER	GNBM-1321		Serine transporter	
GNBM-4329-MONOMER	GNBM-4329		LSU ribosomal protein L3p (L3e)	
GNBM-3768-MONOMER	GNBM-3768		NrfC protein	
GNBM-4220-MONOMER	GNBM-4220		L-proline glycine betaine binding ABC transporter protein ProX (TC 3.A.1.12.1)	
GNBM-2216-MONOMER	GNBM-2216		Beta-1,3-glucosyltransferase	
GNBM-4512-MONOMER	GNBM-4512		hypothetical protein	
GNBM-4456-MONOMER	GNBM-4456		Mobile element protein	
GNBM-4825-MONOMER	GNBM-4825		Phage DNA replication protein	
GNBM-1969-MONOMER	GNBM-1969		Transport ATP-binding protein CydD	
GNBM-2390-MONOMER	GNBM-2390		Lipoprotein Bor	
GNBM-2148-MONOMER	GNBM-2148		probable exported protein YPO4070	
GNBM-676-MONOMER	GNBM-676		FIG00639138: hypothetical protein	
GNBM-2157-MONOMER	GNBM-2157		Inner membrane protein YiaA	
GNBM-4284-MONOMER	GNBM-4284		Uncharacterized GST-like protein yncG	
GNBM-262-MONOMER	GNBM-262		Naphthoate synthase	
GNBM-4622-MONOMER	GNBM-4622		Acyl carrier protein (ACP2)	
GNBM-2293-MONOMER	GNBM-2293		Transcriptional regulatory protein UhpA	
GNBM-310-MONOMER	GNBM-310		Amidophosphoribosyltransferase	
GNBM-1150-MONOMER	GNBM-1150		General secretion pathway protein I	
GNBM-574-MONOMER	GNBM-574		type 1 fimbriae major subunit FimA	
GNBM-4419-MONOMER	GNBM-4419		D-tyrosyl-tRNA(Tyr) deacylase	
GNBM-2023-MONOMER	GNBM-2023		COG0488: ATPase components of ABC transporters with duplicated ATPase domains	
GNBM-1799-MONOMER	GNBM-1799		Succinate dehydrogenase cytochrome b-556 subunit	
GNBM-4397-MONOMER	GNBM-4397		Oligogalacturonate lyase	
GNBM-4529-MONOMER	GNBM-4529		IMP cyclohydrolase	
GNBM-4638-MONOMER	GNBM-4638		hypothetical protein	
GNBM-1751-MONOMER	GNBM-1751		Phosphatase NagD predicted to act in N-acetylglucosamine utilization subsystem	
GNBM-2768-MONOMER	GNBM-2768		Ascorbate-specific PTS system, EIIA component	
GNBM-4921-MONOMER	GNBM-4921		putative adhesin	
GNBM-842-MONOMER	GNBM-842		Inactive homolog of metal-dependent proteases,putative molecular chaperone	
GNBM-927-MONOMER	GNBM-927		Phage portal protein	
GNBM-1716-MONOMER	GNBM-1716		D-alanyl-D-alanine carboxypeptidase	
GNBM-173-MONOMER	GNBM-173		FIG00639856: hypothetical protein	
GNBM-177-MONOMER	GNBM-177		FIG00638168: hypothetical protein	
GNBM-2739-MONOMER	GNBM-2739		Epoxyqueuosine (oQ) reductase QueG	
GNBM-1670-MONOMER	GNBM-1670		FIG00638669: hypothetical protein	
GNBM-3693-MONOMER	GNBM-3693		HtrA protease/chaperone protein	
GNBM-1698-MONOMER	GNBM-1698		Citrate Succinate antiporter (TC 2.A.47.3.2)	
GNBM-4169-MONOMER	GNBM-4169		Putative merR family bacterial regulatory protein	
GNBM-3295-MONOMER	GNBM-3295		Type IV pilus biogenesis protein PilO	
GNBM-513-MONOMER	GNBM-513		Inner membrane protein YphA	
GNBM-2379-MONOMER	GNBM-2379		Origin specific replication initiation factor	
GNBM-4561-MONOMER	GNBM-4561		Trilactone hydrolase IroD	
GNBM-3984-MONOMER	GNBM-3984		Membrane-bound lytic murein transglycosylase B precursor	
GNBM-4150-MONOMER	GNBM-4150		L-rhamnose-proton symporter	
GNBM-2220-MONOMER	GNBM-2220		UDP-glucose:(glucosyl)lipopolysaccharide alpha-1,3-glucosyltransferase WaaO	
GNBM-1129-MONOMER	GNBM-1129		Inorganic pyrophosphatase/exopolyphosphatase	
GNBM-3694-MONOMER	GNBM-3694		Deoxyguanosinetriphosphate triphosphohydrolase	
GNBM-1143-MONOMER	GNBM-1143		hypothetical protein	
GNBM-211-MONOMER	GNBM-211		Alkylated DNA repair protein AlkB	
GNBM-1342-MONOMER	GNBM-1342		PTS system, N-acetylgalactosamine-specific IIC component	
GNBM-2236-MONOMER	GNBM-2236		DNA-damage-inducible protein D	
GNBM-139-MONOMER	GNBM-139		PTS system, fructose-specific IIB component	
GNBM-4524-MONOMER	GNBM-4524		type 1 fimbrae adaptor subunit FimG	
GNBM-568-MONOMER	GNBM-568		Putative formate dehydrogenase oxidoreductase protein	
GNBM-4226-MONOMER	GNBM-4226		FIG00638175: hypothetical protein	
GNBM-1568-MONOMER	GNBM-1568		ATP-binding component of a transport system	
GNBM-1335-MONOMER	GNBM-1335		FIG00638320: hypothetical protein	
GNBM-3413-MONOMER	GNBM-3413		NAD(FAD)-utilizing dehydrogenases	
GNBM-3428-MONOMER	GNBM-3428		TonB-dependent hemin , ferrichrome receptor	
GNBM-313-MONOMER	GNBM-313		Dihydrofolate synthase	
GNBM-1422-MONOMER	GNBM-1422		N-acetylmannosamine-6-phosphate 2-epimerase	
GNBM-3863-MONOMER	GNBM-3863		Ribosomal large subunit pseudouridine synthase E	
GNBM-4435-MONOMER	GNBM-4435		Nitrogen regulation protein NtrB	
GNBM-535-MONOMER	GNBM-535		Holo-[acyl-carrier protein] synthase	
GNBM-2977-MONOMER	GNBM-2977		Aminomethyltransferase (glycine cleavage system T protein)	
GNBM-4637-MONOMER	GNBM-4637		Per-activated serine protease autotransporter enterotoxin EspC	
GNBM-1399-MONOMER	GNBM-1399		Uncharacterized ABC transporter, periplasmic component YrbD	
GNBM-1837-MONOMER	GNBM-1837		UDP-N-acetylglucosamine 4-epimerase) / UDP-glucose 4-epimerase	
GNBM-1220-MONOMER	GNBM-1220		Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein OppA (TC 3.A.1.5.1)	
GNBM-1849-MONOMER	GNBM-1849		2-oxoglutarate/malate translocator	
GNBM-444-MONOMER	GNBM-444		Putative exported protein	
GNBM-2154-MONOMER	GNBM-2154		Glycyl-tRNA synthetase alpha chain	
GNBM-2051-MONOMER	GNBM-2051		Hydrogenase maturation factor HoxO/HyaE	
GNBM-3415-MONOMER	GNBM-3415		Universal stress protein B	
GNBM-1198-MONOMER	GNBM-1198		Putative oxidoreductase	
GNBM-4029-MONOMER	GNBM-4029		Zn-dependent hydrolase	
GNBM-4832-MONOMER	GNBM-4832		FIG00644994: hypothetical protein	
GNBM-4695-MONOMER	GNBM-4695		N-acetylneuraminic acid outer membrane channel protein NanC	
GNBM-2541-MONOMER	GNBM-2541		Tryptophan synthase beta chain	
GNBM-959-MONOMER	GNBM-959		Integrase	
GNBM-2507-MONOMER	GNBM-2507		Ser/Thr and Tyr protein phosphatase (dual specificity)	
GNBM-1914-MONOMER	GNBM-1914		FIG00638993: hypothetical protein	
GNBM-2493-MONOMER	GNBM-2493		Putative ACR protein	
GNBM-2435-MONOMER	GNBM-2435		FIG00639301: hypothetical protein	
GNBM-3414-MONOMER	GNBM-3414		Low-affinity inorganic phosphate transporter	
GNBM-1165-MONOMER	GNBM-1165		Glycolate dehydrogenase	
GNBM-25-MONOMER	GNBM-25		GDP-mannose 4,6-dehydratase	
GNBM-4740-MONOMER	GNBM-4740		hypothetical protein	
GNBM-2524-MONOMER	GNBM-2524		Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein OppA (TC 3.A.1.5.1)	
GNBM-1313-MONOMER	GNBM-1313		Inner membrane protein YqjF	
GNBM-3345-MONOMER	GNBM-3345		Glycogen phosphorylase	
GNBM-545-MONOMER	GNBM-545		RNA polymerase sigma factor RpoE	
GNBM-2630-MONOMER	GNBM-2630		FIG00643271: hypothetical protein	
GNBM-3612-MONOMER	GNBM-3612		L-lysine permease	
GNBM-4514-MONOMER	GNBM-4514		FIG00639958: hypothetical protein	
GNBM-4721-MONOMER	GNBM-4721		FIG00638808: hypothetical protein	
GNBM-2249-MONOMER	GNBM-2249		ROK family Glucokinase with ambiguous substrate specificity	
GNBM-4042-MONOMER	GNBM-4042		Sulfate adenylyltransferase subunit 2	
GNBM-612-MONOMER	GNBM-612		Protein of unknown function UPF0060	
GNBM-1753-MONOMER	GNBM-1753		N-acetylglucosamine-6-phosphate deacetylase	
GNBM-1901-MONOMER	GNBM-1901		L,D-transpeptidase YbiS	
GNBM-2546-MONOMER	GNBM-2546		YciO family	
GNBM-3831-MONOMER	GNBM-3831		FIG00638791: hypothetical protein	
GNBM-2182-MONOMER	GNBM-2182		FIG00639005: hypothetical protein	
GNBM-2865-MONOMER	GNBM-2865		FIG00639669: hypothetical protein	
GNBM-2406-MONOMER	GNBM-2406		Phage minor tail protein	
GNBM-2005-MONOMER	GNBM-2005		Chromosome partition protein MukB	
GNBM-3179-MONOMER	GNBM-3179		FIG00638703: hypothetical protein	
GNBM-2448-MONOMER	GNBM-2448		Error-prone, lesion bypass DNA polymerase V (UmuC)	
GNBM-3931-MONOMER	GNBM-3931		Protein of unknown function YceH	
GNBM-985-MONOMER	GNBM-985		Flagellar transcriptional activator FlhD	
GNBM-98-MONOMER	GNBM-98		Osmoprotectant ABC transporter inner membrane protein YehW	
GNBM-2055-MONOMER	GNBM-2055		Phosphoanhydride phosphohydrolase	
GNBM-866-MONOMER	GNBM-866		Probable protease HtpX	
GNBM-4703-MONOMER	GNBM-4703		FIG00638448: hypothetical protein	
GNBM-1621-MONOMER	GNBM-1621		Negative regulator of allantoin and glyoxylate utilization operons	
GNBM-2462-MONOMER	GNBM-2462		Molybdenum transport system protein ModD	
GNBM-1772-MONOMER	GNBM-1772		Esterase ybfF	
GNBM-2189-MONOMER	GNBM-2189		FIG00639891: hypothetical protein	
GNBM-3367-MONOMER	GNBM-3367		Glycerol-3-phosphate ABC transporter, ATP-binding protein UgpC (TC 3.A.1.1.3)	
GNBM-3988-MONOMER	GNBM-3988		Sorbitol-6-phosphate 2-dehydrogenase	
GNBM-1006-MONOMER	GNBM-1006		BarA-associated response regulator UvrY (= GacA = SirA)	
GNBM-3496-MONOMER	GNBM-3496		Transcriptional regulator, LysR family	
GNBM-384-MONOMER	GNBM-384		FIG00638165: hypothetical protein	
GNBM-596-MONOMER	GNBM-596		PTS system, cellobiose-specific IIC component	
GNBM-2792-MONOMER	GNBM-2792		Redox-sensing transcriptional regulator QorR	
GNBM-1549-MONOMER	GNBM-1549		Cytochrome O ubiquinol oxidase subunit I	
GNBM-3079-MONOMER	GNBM-3079		putative lipoprotein	
GNBM-1730-MONOMER	GNBM-1730		Glutamate Aspartate transport ATP-binding protein GltL (TC 3.A.1.3.4)	
GNBM-2289-MONOMER	GNBM-2289		Adenine deaminase	
GNBM-1376-MONOMER	GNBM-1376		FIG000325: clustered with transcription termination protein NusA	
GNBM-2430-MONOMER	GNBM-2430		AidA-I adhesin-like protein	
GNBM-264-MONOMER	GNBM-264		2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylic-acid synthase	
GNBM-4811-MONOMER	GNBM-4811		hypothetical protein	
GNBM-3892-MONOMER	GNBM-3892		Thiamine kinase	
GNBM-20-MONOMER	GNBM-20		FIG00639168: hypothetical protein	
GNBM-375-MONOMER	GNBM-375		Glucokinase	
GNBM-1319-MONOMER	GNBM-1319		Uncharacterized protein YhaL	
GNBM-4534-MONOMER	GNBM-4534		Zinc resistance-associated protein	
GNBM-3053-MONOMER	GNBM-3053		Cell division protein FtsA	
GNBM-252-MONOMER	GNBM-252		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase	
GNBM-4106-MONOMER	GNBM-4106		Glycerol dehydrogenase	
GNBM-1780-MONOMER	GNBM-1780		DNA-binding response regulator KdpE	
